parade|0.742677499427
beach|0.702345065195
graduation|0.692360472557
birthday|0.557301266037
basketball|0.554958135648
sleeping|0.522232967867
bubbles|0.509080073256
dragon|0.429668924424
soccer|0.412084707669
gym class|0.412081691846
cake|0.358569055384
guitar|0.356395465404
brides|0.353553390593
nurses|0.342192481475
pinata|0.341348672568
navy parade|0.328797974611
baseball|0.326530694047
puppets|0.308235581772
floating lanterns|0.297317658499
boat|0.292594744056
snail|0.286896545495
dog|0.279446240631
school play|0.272165526976
candles|0.271247038959
children|0.27004166769
helicopter|0.26962992552
marines|0.262307091016
chefs|0.260032442055
fireworks|0.258433616289
dwarfs|0.257662873022
market|0.256307297315
orange hair|0.254000254
hospital|0.252198811026
cot|0.251288992524
protest|0.249239957649
bagpipes|0.248577933095
basketball game|0.246315754269
football|0.243673337044
culinary school|0.242535625036
dancing in bar|0.242535625036
nurses graduating|0.238667185253
soccer game|0.236723902998
sparkler|0.235502258941
sand|0.234115021732
card|0.232286469796
transportation|0.226093367578
garden|0.223476553744
bahamas|0.22086305215
birthday drinks|0.22086305215
halloween|0.216206711181
singing|0.216168024174
zombies|0.213394799888
baby|0.212601535601
shaky|0.209656967344
sponge bob|0.209656967344
barney|0.209656967344
swan|0.209529088731
eating|0.205856466185
whale|0.204740498449
stall|0.204507993671
stretching|0.203653269991
float|0.203188739456
navy|0.200369553609
new year|0.199303495572
piano|0.19720128238
soldiers|0.197177499075
woman singing|0.195304580248
motorcycles|0.194526864931
dancing|0.192523608165
killer whale|0.191565257044
speech|0.190429057862
bowling|0.190013440281
balloons|0.189657645746
lights|0.189047770772
cupcake|0.187991861972
fancy dress|0.184523683529
hugging|0.183896573215
sailors|0.183092831483
birthday spankings|0.181236627999
megaphone|0.179215241056
nothing|0.179015395417
acrobatics|0.176914979842
child playing ball|0.176776695297
basketball court at home|0.176776695297
girl playing with soccer ball|0.176776695297
kicking basketball|0.176776695297
ball bounces on ground|0.176776695297
helmets|0.174077655956
computer science|0.173421993905
organ|0.173371563064
horses|0.173201400992
kicking ball|0.172992108206
game|0.171762236387
table cloth|0.170871531543
sales|0.170871531543
ornaments on display|0.170871531543
selling crafts|0.170871531543
cars|0.170669278106
discussion|0.170664037197
flags|0.170552282085
bus trip|0.169570025683
public transport|0.169570025683
respect|0.168765015634
sailors in formation|0.164398987305
relax|0.164398987305
people lounging|0.164398987305
tv playing|0.164398987305
naval seamen|0.164398987305
family relaxing at home|0.164398987305
birthday occasion in a home|0.164398987305
overweight|0.164398987305
people sitting around|0.164398987305
sailor hat uniform group band wall|0.164398987305
people stood in lines|0.164398987305
military|0.163297937435
snowmen|0.161627045959
autumn|0.161122748174
cotton candy|0.161033936446
dogs birthday|0.160897139875
girl laughing|0.160816880226
honor guard|0.160128153805
navy graduation|0.160128153805
star|0.160128153805
ocean|0.159932157151
traffic jam|0.159673888624
traffic|0.159673888624
parade of horses|0.159111456835
nashville|0.159111456835
university of bridgeport|0.158554926775
party|0.158217352855
24 years old|0.158113883008
disco|0.158113883008
family friends singing happy birthday|0.158113883008
singing happy birthday in a bar|0.158113883008
gate|0.157151517463
glyndwr university|0.157134840264
csli|0.157054311411
singing on a float|0.156173761889
highchair|0.154988604066
golf buggies|0.153055746359
winnie the pooh|0.15294382258
flash mob|0.152498570333
people sing happy birthday in a disney store|0.152498570333
children and adults singing happy birthday|0.152498570333
singing 'happy birthday'|0.152498570333
birthday singsong|0.152498570333
two little boys sing happy birthday|0.152498570333
young children singing happy birthday|0.152498570333
sport|0.152444241398
playing|0.151147493135
opening envelope|0.150970271219
motorcycle parade|0.150867470252
baby eat plate cake chair|0.150755672289
baby sitting at table eating cake with a fork|0.150755672289
young girl's birthday|0.150755672289
holding folk|0.150755672289
mic woman paprt bag dress shirt necklace sign wall|0.150755672289
pub|0.150618160392
cameraman|0.150329205601
paper lanterns|0.148658829249
skyrockets|0.148658829249
new years eve|0.148658829249
luminaries|0.148658829249
dark sky|0.148658829249
lantern ceremony|0.148658829249
chinese lanterns|0.148658829249
umg|0.147844254191
drinks|0.147752319099
birthday party|0.147723513763
wall banner floor costume wig kids floor|0.147441956155
playing toys|0.147441956155
get together|0.147441956155
asian conversation|0.147264208102
band|0.147207042725
girl waiting|0.147042924419
hula skirts|0.146833396833
birthday party at school|0.146647115021
army truck|0.146254484825
machinary|0.146254484825
mrap|0.146254484825
doggy parade|0.145864991498
rubber horse|0.145864991498
people walking dogs|0.145864991498
maybe a parade or graduation|0.145864991498
fun gathering|0.145864991498
white terrier dogs walking|0.145864991498
students party|0.145864991498
dog road leash people walk|0.145864991498
some kind of event|0.145864991498
goal|0.145379362567
presentation|0.144377593424
spaghetti|0.144337567297
exercise|0.144086956198
popping a balloon|0.14276612205
couch|0.142451326877
rain|0.142017268148
pocahontas|0.141069123172
she hugs a man|0.141069123172
kicking|0.140799739278
five-a-side|0.140642169282
doll|0.139421823702
bubble machine|0.138675049056
kid picks it's nose|0.138675049056
twogirlssing a naughty version of happy birthday|0.138675049056
kid stares at bubbles|0.138675049056
two children singing and dancing|0.138675049056
they use insulting words|0.138675049056
young girl standing with bubbles moving around her|0.138675049056
baby girl dancing|0.138675049056
child popping bubbles|0.138675049056
sign language|0.138675049056
playing guitar|0.137796323148
gift|0.137510898716
children walking in line|0.137360563949
baby girl dressed up|0.137360563949
home movie|0.137360563949
awards party|0.137360563949
fake play-acting|0.137360563949
basketball drills|0.137360563949
unknown event at a big gala dinner|0.137360563949
basketball practice|0.137360563949
following instructions|0.137360563949
sports drill|0.137360563949
dinner gala|0.137360563949
awards dinner|0.137360563949
kids cap tassel chair wall|0.137360563949
kids in gym|0.137360563949
award show|0.137360563949
man sits|0.137360563949
kids lining up|0.137360563949
kid w parents|0.137360563949
orange wig|0.137221041578
skunk|0.137071559439
girl playing guitar|0.136788225776
people sat down on sofa|0.136788225776
group banner church choir stage|0.136082763488
school program|0.136082763488
two boys try to perform happy birthday|0.136082763488
chiodren|0.136082763488
sining happy birthday|0.136082763488
poetry|0.136082763488
bottle|0.136029331577
picture of child|0.134839972493
chinese new year|0.134839972493
young girl singing happy birthday|0.134839972493
baby singing birthday song|0.134839972493
girl singing|0.134666728516
opening presents|0.134027405127
night|0.13335115229
clown|0.132955563225
blanket|0.132892295338
family meal|0.13274466232
kids costume hat street sign|0.132453235707
children stood on path|0.132453235707
kids in costumes dancing|0.132453235707
kids walking on a sidwalk|0.132453235707
house kids tree grass sidewalk|0.132453235707
little kids pretending to have a parade|0.132453235707
neighborhood kids parade|0.132453235707
night time street party|0.131876094679
gallopers|0.131876094679
high chair|0.131837207473
horrible cameraman|0.131541445244
christmas piper band|0.13130643286
hat band house tree|0.13130643286
drums parade|0.13130643286
costume parade|0.131245719941
wedding|0.130666349347
surprise birthday party|0.130327850892
furniture|0.130188910981
crowd boy family balloon ceiling|0.130188910981
family surprise party|0.130188910981
siblings singing|0.129099444874
parent and child|0.129099444874
messy birthday cake|0.129099444874
brother sister sofa table paper floor|0.129099444874
children speaking to camera|0.129099444874
family room|0.129099444874
baby mom plate chair tray|0.129099444874
indoor fireworks|0.128564869307
fire works|0.128564869307
baby opening envelope|0.128270737443
everybody is clappin|0.128036879933
maomao's graduation|0.128036879933
nice house|0.128036879933
an asian man is getting a title|0.128036879933
cutting|0.127798853368
birthday for  a young boy|0.127000127
some kind of festive occasion with people in costumes|0.127000127
mascott|0.127000127
afro|0.127000127
luau|0.127000127
parade crowd|0.127000127
grass skirts|0.127000127
no sense|0.127000127
marching band at event|0.127000127
crowded event|0.127000127
family singing happy birthday to a little boy|0.127000127
comedy show|0.127000127
ppl having fun|0.127000127
pizza|0.126959145415
cookies|0.126751876796
fence|0.12664311398
cooking|0.126588752049
ship|0.126257337973
two little girls sing happy birthday|0.12598815767
one stops half way through|0.12598815767
girl carrying present|0.12598815767
girl iwth package|0.12598815767
little girl in garden|0.12598815767
girl holding product|0.12598815767
birthday singing|0.12598815767
conductor|0.125982914171
girl eating cake|0.125885463372
gynasium|0.125491161028
cinderella|0.125470555415
clapping|0.125146088465
todllers|0.125
girls holding hands|0.125
baby carpet light fireplace window|0.125
2 little girls dancing|0.125
home life|0.125
message|0.124979789586
awards|0.124917168635
leis|0.1247201702
marching band|0.124389635842
police graduation|0.124354000843
police award ceremony|0.124354000843
happy birthday message|0.12428745876
police|0.124159318606
costumes|0.124097844062
girl in a high chair smiling|0.124034734589
birthday of a young girl|0.124034734589
couple singing|0.124034734589
girl dark mic duet boy girl flash|0.124034734589
granite countertop|0.124034734589
people singing on microphone|0.124034734589
marble|0.124034734589
girl performing|0.124034734589
kids floor wall chair window doir|0.124034734589
easel|0.124034734589
graduation ceremony|0.123980258715
skating|0.123376349517
stage|0.123215055284
gray hair|0.123091490979
someone giving a speech|0.123091490979
announcement stage|0.123091490979
praying|0.123091490979
golf cart parade|0.123049393257
boat parade|0.122426970393
crowd|0.122408463172
people at a house party|0.122169444356
people crowd a street|0.122169444356
baby seat wall porch house shirt|0.122169444356
crowd watch event on the street|0.122169444356
face painting|0.122169444356
spirit bottles|0.122169444356
birthday dinner|0.121726683622
laptop|0.121659812934
church|0.121401856244
standing guard|0.121303381845
chef hata|0.121267812518
girls night out drinking and dancing|0.121267812518
chefs academy graduation|0.121267812518
chefs uniforms|0.121267812518
cookers|0.121267812518
aspiring chefs|0.121267812518
restaurant|0.121072760015
surprise|0.121015113341
tractor|0.120957526654
saying happy birthday|0.120824418666
grandfather|0.120824418666
very weird family|0.120824418666
birthday bumps|0.120824418666
envelope|0.120749220429
someone moving a chair|0.119736868018
guy moving a chair|0.119736868018
kitchen|0.119147132866
uncle sam|0.118816584987
ceremony|0.118648403464
japan|0.11851321057
drums|0.118452266656
emergency|0.11843638391
choir|0.11839901469
birthday presents|0.11835708056
birthday night out|0.117942170096
bowling alley|0.117942170096
one guy falls|0.117851130198
wedding dress street parade|0.117851130198
wedding parade|0.117851130198
wedding dressess|0.117851130198
picturetaking|0.117851130198
family sing badly to oblivious baby|0.117851130198
cobblestone street|0.117851130198
padea|0.117851130198
bridal parade|0.117851130198
wedding gowns|0.117851130198
people dance in a street parade|0.117851130198
football match|0.117851130198
baby boy birthday|0.117851130198
a crowd screaming as cars are parading down the middle|0.117851130198
babies birtthday party|0.117851130198
scottish|0.117444043903
bicycle|0.117164506646
wagon|0.117134457678
singing happy  birthhday|0.117041147196
yoko uno|0.117041147196
man glasses microphone beard flash|0.117041147196
graduation ceremony on a field|0.117041147196
yoko pno signing w some guy|0.117041147196
[arade|0.117041147196
yoko ono's birthday|0.117041147196
yoko ono|0.117041147196
top hats|0.117041147196
birthday cake|0.116972273927
muffin|0.116833689969
unknown event|0.11678506505
disney|0.116750061315
people smiling|0.116410251611
opening cards|0.116315324139
tigger|0.11626930105
singing in the garden|0.116247638744
female singer|0.116247638744
costume sidewalk parents camera grass house|0.116247638744
basic training graduation|0.116160463899
morning|0.116051770637
motorcycle gang|0.116051770637
biker rally|0.116051770637
bikers|0.116051770637
setup|0.115470053838
students walking in single file|0.115470053838
a large dining area|0.115470053838
hcmc|0.115470053838
a convention waiters/waitresses preparing|0.115470053838
many tables/chairs|0.115470053838
people walking in room|0.115470053838
smart phones|0.115470053838
elegant dishes|0.115470053838
hanging trlrvision|0.115470053838
a stage with a podium and banner|0.115470053838
celebration gathering|0.115470053838
white tablecloths|0.115470053838
setting up graduation ceremony|0.115470053838
certificate presentation|0.115387644744
climbing|0.115299366304
cat walking|0.115299366304
batman float|0.115182456744
firetruck parade|0.115151859431
kids|0.115050774441
people|0.11498230614
playing ball|0.114888294648
shoes|0.114880093249
hiding|0.11487593716
835260|0.114870672323
food|0.114847272493
kids in costume|0.114790910971
sweets|0.114715405642
night gathering|0.114707866935
night time concert|0.114707866935
graduation of young kids|0.114707866935
rail night lights umbrella jacket|0.114707866935
lorries|0.114707866935
people celebrating|0.114707866935
people gown tree sky balloons kids|0.114707866935
young kids in cosutmes|0.114707866935
moms kids wall sidewalk camera building costume|0.114707866935
pumpkin costume|0.114707866935
heavy duty trucks moving along a street|0.114707866935
ghostbusters|0.114418270111
talking|0.114317165777
spotlights|0.113970212139
playing organ|0.11396057646
wall lamp door people camera men|0.11396057646
birthday occasion with young kids singing|0.11396057646
man playing organ|0.11396057646
boys singing birthday song|0.11396057646
chalkboard|0.113776024798
scarf|0.113713110337
grandad|0.113227703414
boy baby chair table|0.113227703414
child saying a message|0.113227703414
kids on a bus|0.113046683789
riding train|0.113046683789
tram|0.113046683789
truck|0.11272807167
picnic|0.112551909025
couting|0.112508790093
baby birthday singing cupcake candle highchair|0.112508790093
cae|0.112508790093
kids and parents go for walk|0.112508790093
kids in costumes -- could be halloween|0.112508790093
baby in walker|0.112508790093
children walking in costumes|0.112508790093
tots graduate|0.112508790093
happy birthday jack|0.112508790093
blue bib|0.112508790093
dad table cake candle flame door wall knob|0.112508790093
birthday card|0.112184613854
standing around picnic table|0.111803398875
sending video message|0.111803398875
birthday video message|0.111803398875
grandmas birthday party|0.111803398875
parents celebrating little girl's birthday|0.111803398875
family sing happy birthday to grandma|0.111803398875
ceiing fan|0.111803398875
father holding birthday child|0.111803398875
woman makes a speech|0.111496901478
throwing hats|0.111367045744
dance club|0.111111111111
car seat|0.111111111111
man driving a large float|0.111111111111
daytime parade we see youngster in a stroller|0.111111111111
happpy birthday|0.111111111111
night light people girl|0.111111111111
laser|0.111111111111
ground people wheel shoe|0.111111111111
luke|0.111111111111
boy cake flame candle rail wall|0.111111111111
baby clapping hands|0.111111111111
boy sitting in stroller clapping hands|0.111111111111
limo|0.111111111111
car race|0.11074137011
red and blue cap and gown|0.110431526075
children standing|0.110431526075
happy brthday|0.110431526075
rainbow kids cap gown teacher board camera people|0.110431526075
birthday toast|0.110431526075
people eating|0.10976425999
receiving dipolmas|0.10976425999
d.a.r.e|0.10976425999
street waving|0.10976425999
college dignitaries sitting on the stage|0.10976425999
receive reward|0.10976425999
party video|0.10976425999
fire engine driving past|0.10976425999
truck kids parade pole wire tree seat|0.10976425999
window table floor men group wall|0.10976425999
people waving their hands|0.10976425999
water|0.109609345357
military parade|0.109466998548
reindeer|0.109298708504
movement|0.109101576613
cat|0.109013221799
chiefs|0.108655983483
microphone|0.108574543292
unwrapping|0.10849676098
baby singings happy birthday|0.108493716744
dora the explorer|0.108465228909
eating cupcakes|0.108465228909
baby eats cake with her hands|0.108465228909
child eating cake with fingers|0.108465228909
kids table cupcake|0.108465228909
old people|0.108434211579
club|0.108316165571
no clue|0.108043603819
wall family tree window light cake table floor rug|0.107832773203
bdayt|0.107832773203
best wishes|0.107676380412
cutting birthday cake|0.107520666114
advertising|0.107485791953
kindergarten|0.107482836099
family|0.107391157597
trash can|0.107211253484
kid in a car|0.107211253484
belle|0.107211253484
happing birthday song|0.107211253484
candle princess flame|0.107211253484
sleeping beauty|0.107211253484
children sat inside toy car|0.107211253484
black screen|0.107211253484
model car|0.107211253484
webcast|0.107211253484
crawling|0.107139903162
small car parade|0.106600358178
birthday meal|0.106600358178
silly cup|0.106600358178
small trucks|0.106600358178
go carts|0.106600358178
model trucks|0.106600358178
parade of little trucks|0.106600358178
award ceremoney|0.106600358178
nursery|0.106431170829
man|0.106282223165
street|0.106197040586
boy sofa shirt wall|0.105999788001
goes back into line|0.105999788001
kid walks to teacher|0.105999788001
prisoners playing sport|0.105999788001
cheese|0.105999788001
receiving certificates|0.105999788001
small kids graduating|0.105999788001
leather|0.105999788001
listening to mom|0.105999788001
sitting on the couch|0.105999788001
looking sad|0.105999788001
throwing a basketball|0.105999788001
city wall|0.105999788001
dog parade|0.105990118014
race|0.105919339555
suprise|0.105871390542
bridgeport|0.105703284516
mickey mouse pinata|0.105703284516
gowns|0.105579702968
toddler holding hands with adult|0.105409255339
remote control|0.105409255339
rc|0.105409255339
watching sports|0.105409255339
mardi gras parade|0.105409255339
parade featuring some racing cars on a street|0.105409255339
toy crib|0.105409255339
track meet|0.105409255339
crowd of people walking|0.105409255339
chlid|0.105409255339
toddler running|0.105409255339
baby walking along street with adults|0.105409255339
children graduation event|0.105409255339
new year's parade|0.105409255339
toy race cars|0.105409255339
birthday pinata|0.105265884094
family singing happy birthday to a little kid|0.104828483672
birthday yay!|0.104828483672
banana|0.104828483672
barney and friends|0.104828483672
cheerleaders|0.104589972483
achievement ceremony|0.104509879685
kids singing happy birthday|0.104408546575
